Name	Merit	View	Midpoint X (vox)	Midpoint Y (vox)	Midpoint Z (vox)	Apparent Width (vox)	Apparent Width (mm)	Incident Angle (deg)	Corrected Width (vox)	Corrected Width (mm)	Tile Mean App. Width (vox)	Tile SD App. Width (vox)	Tile Mean Corr. Width (vox)	Tile Mean Corr. Width (mm)	Feature Normal X	Feature Normal Y	Feature Normal Z 
Trace102	    0.0300459	Ortho Z	      408.937	      567.160	      1596.00	      2.14249	    0.0713450	      12.4762	      2.09190	    0.0696602	      2.16801	     0.146799	      2.11681	    0.0704898	     0.878687	     0.453700	     0.148544 
Trace102	    0.0509503	Ortho Z	      408.494	      568.055	      1596.00	      2.36450	    0.0787379	      9.27906	      2.33356	    0.0777076	      2.24640	     0.137756	      2.21700	    0.0738262	     0.777303	     0.612468	     0.143815 
Trace102	    0.0213654	Ortho Z	      408.234	      569.030	      1596.00	      2.66252	    0.0886618	      16.9571	      2.54676	    0.0848070	      2.59188	     0.284078	      2.47919	    0.0825571	     0.900447	     0.431472	    0.0550203 
Trace102	    0.0223218	Ortho Z	      407.762	      569.777	      1596.00	      2.81034	    0.0935844	      1.94059	      2.80873	    0.0935308	      2.78786	     0.173155	      2.78626	    0.0927826	     0.946581	     0.320819	    0.0325440 
Trace102	    0.0236780	Ortho Z	      407.057	      570.634	      1596.00	      2.97313	    0.0990052	     0.844963	      2.97281	    0.0989945	      2.94856	     0.158579	      2.94823	    0.0981762	     0.969539	     0.244890	  -0.00484675 
Trace102	   0.00757291	Ortho Z	      407.054	      571.705	      1596.00	      3.14619	     0.104768	      4.89734	      3.13470	     0.104386	      3.01913	    0.0858547	      3.00810	     0.100170	     0.968124	     0.238242	   -0.0773131 
Trace102	   0.00397952	Ortho Z	      406.671	      572.669	      1596.00	      2.85553	    0.0950892	      4.80168	      2.84551	    0.0947555	      2.76318	     0.233666	      2.75349	    0.0916911	     0.941616	     0.326387	   -0.0826453 
Trace102	   0.00169097	Ortho Z	      405.592	      573.308	      1596.00	      2.45188	    0.0816476	      5.96643	      2.43860	    0.0812054	      2.55190	     0.316390	      2.53808	    0.0845179	     0.884614	     0.454621	    -0.103819 
Trace102	   0.00359542	Ortho Z	      405.329	      574.281	      1596.00	      2.40460	    0.0800731	      11.8144	      2.35366	    0.0783768	      2.55025	     0.141027	      2.49622	    0.0831243	     0.811256	     0.574841	    -0.106868 
Trace102	   0.00525388	Ortho Z	      405.033	      575.265	      1596.00	      2.34579	    0.0781148	      7.56061	      2.32540	    0.0774357	      2.54248	     0.389442	      2.52038	    0.0839286	     0.923100	     0.370965	    -0.101347 
Trace102	   0.00940161	Ortho Z	      405.059	      576.273	      1596.00	      2.85356	    0.0950235	      6.74314	      2.83382	    0.0943662	      2.86211	     0.276998	      2.84231	    0.0946489	     0.951706	     0.284018	    -0.116569 
Trace102	   0.00890324	Ortho Z	      404.432	      577.179	      1596.00	      2.70356	    0.0900284	      6.07835	      2.68836	    0.0895223	      2.77795	     0.178206	      2.76233	    0.0919858	     0.984852	     0.141783	   -0.0998242 
Trace102	    0.0150996	Ortho Z	      404.471	      578.170	      1596.00	      2.75067	    0.0915973	      6.19799	      2.73459	    0.0910619	      2.89354	     0.291853	      2.87663	    0.0957917	     0.951181	     0.289299	    -0.107519 
Trace102	   0.00460243	Ortho Z	      403.628	      578.913	      1596.00	      2.59834	    0.0865246	      10.4252	      2.55544	    0.0850962	      2.63276	     0.295186	      2.58930	    0.0862237	     0.929812	     0.362858	   -0.0615077 
Trace102	    0.0302670	Ortho Z	      403.821	      580.166	      1596.00	      2.42046	    0.0806014	      9.23679	      2.38908	    0.0795563	      2.34956	     0.203204	      2.31909	    0.0772257	     0.867088	     0.471600	    -0.160474 
Trace102	    0.0165489	Ortho Z	      403.391	      581.025	      1596.00	      2.58262	    0.0860012	      13.1745	      2.51465	    0.0837377	      2.48494	     0.123736	      2.41954	    0.0805706	     0.914698	     0.334243	    -0.227177 
Trace102	   0.00567896	Ortho Z	      403.302	      582.015	      1596.00	      2.40552	    0.0801038	      14.4433	      2.32949	    0.0775721	      2.46441	     0.132881	      2.38652	    0.0794711	     0.925542	     0.309573	    -0.218028 
Trace102	    0.0378994	Ortho Z	      402.130	      582.618	      1596.00	      2.04510	    0.0681018	      17.8623	      1.94652	    0.0648190	      2.28025	     0.224685	      2.17034	    0.0722722	     0.921230	     0.325044	    -0.213735 
Trace102	    0.0270236	Ortho Z	      401.850	      583.547	      1596.00	      2.09785	    0.0698584	      9.33994	      2.07004	    0.0689322	      2.24860	     0.308630	      2.21879	    0.0738857	     0.880455	     0.445510	    -0.162230 
Trace102	    0.0537218	Ortho Z	      401.171	      584.321	      1596.00	      2.49559	    0.0831030	      19.2751	      2.35569	    0.0784446	      2.30189	     0.248313	      2.17285	    0.0723560	     0.814960	     0.476344	    -0.330056 
Trace102	    0.0512204	Ortho Z	      401.008	      585.400	      1596.00	      2.18297	    0.0726929	      20.6949	      2.04211	    0.0680024	      2.22295	     0.351971	      2.07952	    0.0692480	     0.860815	     0.395305	    -0.320519 
Trace102	    0.0267503	Ortho Z	      400.034	      586.221	      1596.00	      2.41522	    0.0804268	      27.9882	      2.13274	    0.0710204	      2.30982	     0.399832	      2.03967	    0.0679210	     0.863996	     0.182491	    -0.469264 
Trace102	    0.0143756	Ortho Z	      399.806	      587.213	      1596.00	      2.04436	    0.0680773	      28.7538	      1.79228	    0.0596830	      2.24591	     0.303720	      1.96897	    0.0655669	     0.879992	    0.0564956	    -0.471617 
Trace102	    0.0236389	Ortho Z	      399.503	      588.206	      1596.00	      2.27449	    0.0757406	      25.6109	      2.05103	    0.0682991	      2.37669	     0.249972	      2.14318	    0.0713679	     0.861156	     0.272839	    -0.428917 
Trace102	    0.0159975	Ortho Z	      399.704	      589.303	      1596.00	      2.50482	    0.0834104	      16.8938	      2.39672	    0.0798108	      2.46130	     0.176733	      2.35508	    0.0784241	     0.905223	     0.311555	    -0.288973 
Trace102	   0.00594767	Ortho Z	      399.556	      590.370	      1596.00	      2.54021	    0.0845889	      9.86035	      2.50268	    0.0833394	      2.45013	     0.228252	      2.41394	    0.0803841	     0.917091	     0.360138	    -0.171013 
Trace102	   0.00862576	Ortho Z	      398.466	      591.002	      1596.00	      2.56986	    0.0855764	      5.85134	      2.55647	    0.0851305	      2.35513	     0.245072	      2.34286	    0.0780171	     0.906751	     0.409159	    -0.101940 
Trace102	   0.00905943	Ortho Z	      398.629	      592.102	      1596.00	      2.26083	    0.0752857	      1.32377	      2.26023	    0.0752656	      2.12352	     0.145256	      2.12295	    0.0706943	     0.953209	     0.302177	  -0.00903149 
Trace102	   0.00541929	Ortho Z	      397.619	      592.909	      1596.00	      2.20037	    0.0732725	      4.86304	      2.19245	    0.0730087	      2.24597	     0.135667	      2.23789	    0.0745216	     0.963796	     0.259012	    0.0633303 
Trace102	    0.0248110	Ortho Z	      398.058	      594.070	      1596.00	      2.30214	    0.0766612	      8.01161	      2.27967	    0.0759129	      2.46939	     0.271977	      2.44529	    0.0814281	     0.969494	     0.245029	   0.00655513 
Trace102	   0.00986770	Ortho Z	      397.786	      595.058	      1596.00	      2.60566	    0.0867686	      2.26862	      2.60362	    0.0867006	      2.60918	     0.303089	      2.60714	    0.0868177	     0.998501	    0.0397374	   -0.0376440 
Trace102	    0.0155200	Ortho Z	      397.984	      596.043	      1596.00	      2.84550	    0.0947552	      6.54582	      2.82695	    0.0941375	      2.79099	     0.205146	      2.77280	    0.0923342	     0.979772	     0.169715	    -0.106037 
Trace102	    0.0184656	Ortho Z	      397.122	      596.857	      1596.00	      2.25623	    0.0751324	      16.0975	      2.16776	    0.0721865	      2.57436	     0.230655	      2.47342	    0.0823650	     0.949881	     0.233031	    -0.208382 
Trace102	    0.0118043	Ortho Z	      396.977	      598.105	      1596.00	      2.23022	    0.0742663	      20.4779	      2.08929	    0.0695732	      2.50498	     0.173212	      2.34669	    0.0781447	     0.890073	     0.405710	    -0.207774 
Trace102	    0.0112510	Ortho Z	      397.490	      599.207	      1596.00	      2.68068	    0.0892665	      11.1903	      2.62971	    0.0875694	      2.67750	     0.399947	      2.62660	    0.0874658	     0.971886	     0.133327	    -0.194067 
Trace102	   0.00633083	Ortho Z	      395.947	      600.419	      1596.00	      2.75045	    0.0915898	      17.3480	      2.62533	    0.0874235	      2.77607	     0.211358	      2.64979	    0.0882382	     0.982063	    0.0981733	    -0.160978 
Trace102	    0.0229644	Ortho Z	      396.769	      601.251	      1596.00	      3.25398	     0.108358	      10.6722	      3.19770	     0.106483	      3.22714	     0.414714	      3.17131	     0.105605	     0.965709	    -0.242180	   -0.0935645 
Trace102	    0.0691691	Ortho Z	      397.152	      602.247	      1596.00	      4.29279	     0.142950	      3.82466	      4.28323	     0.142632	      3.48778	     0.358450	      3.48002	     0.115885	     0.997770	   -0.0332842	   -0.0578624 
Trace102	    0.0191614	Ortho Z	      396.256	      603.035	      1596.00	      2.74920	    0.0915485	      10.9336	      2.69930	    0.0898867	      2.74142	     0.104152	      2.69165	    0.0896321	     0.977007	     0.200069	   -0.0736892 
Trace102	    0.0133734	Ortho Z	      395.678	      603.932	      1596.00	      2.80167	    0.0932955	      8.73979	      2.76913	    0.0922122	      2.87311	     0.128014	      2.83975	    0.0945636	     0.964619	     0.218854	    -0.147017 
Trace102	   0.00320486	Ortho Z	      395.799	      604.998	      1596.00	      2.72370	    0.0906991	      14.9587	      2.63140	    0.0876255	      2.72370	    0.0991214	      2.63140	    0.0876256	     0.949141	     0.180305	    -0.258112 
Trace102	   0.00372830	Ortho Z	      395.102	      605.886	      1596.00	      2.58112	    0.0859513	      15.6827	      2.48503	    0.0827516	      2.60337	     0.175702	      2.50646	    0.0834651	     0.917694	     0.291264	    -0.270191 
Trace102	   0.00321405	Ortho Z	      394.976	      606.892	      1596.00	      2.38673	    0.0794780	      12.9501	      2.32602	    0.0774565	      2.46127	     0.110573	      2.39867	    0.0798757	     0.923929	     0.310947	    -0.222863 
Trace102	   0.00754378	Ortho Z	      394.326	      607.802	      1596.00	      2.59238	    0.0863263	      6.21651	      2.57714	    0.0858186	      2.44933	     0.265358	      2.43493	    0.0810830	     0.938995	     0.329108	   -0.0998839 
Trace102	   0.00456560	Ortho Z	      395.111	      609.080	      1596.00	      2.50469	    0.0834063	      4.07156	      2.49837	    0.0831958	      2.56610	     0.252355	      2.55963	    0.0852356	     0.953264	     0.294986	   -0.0653504 
Trace102	    0.0178980	Ortho Z	      394.829	      610.048	      1596.00	      2.66176	    0.0886366	      3.11127	      2.65784	    0.0885060	      2.66755	     0.239173	      2.66362	    0.0886985	     0.978934	     0.201174	   -0.0348944 
Trace102	    0.0108000	Ortho Z	      394.387	      611.015	      1596.00	      2.61141	    0.0869601	      3.05953	      2.60769	    0.0868362	      2.70280	     0.191766	      2.69894	    0.0898749	     0.991161	     0.122686	    0.0504809 
Trace102	    0.0126269	Ortho Z	      393.854	      611.972	      1596.00	      2.59236	    0.0863257	      8.53197	      2.56367	    0.0853704	      2.73303	     0.176557	      2.70278	    0.0900027	     0.974121	     0.170519	     0.148360 
Trace102	   0.00206932	Ortho Z	      394.147	      613.053	      1596.00	      2.52661	    0.0841360	      10.6759	      2.48287	    0.0826797	      2.62386	     0.207856	      2.57844	    0.0858621	     0.970527	     0.154146	     0.185250 
Trace102	   0.00475315	Ortho Z	      394.284	      614.117	      1596.00	      2.43824	    0.0811932	      9.50284	      2.40478	    0.0800791	      2.55427	     0.218323	      2.51921	    0.0838899	     0.972929	     0.161716	     0.165095 
Trace102	   0.00904673	Ortho Z	      393.200	      614.958	      1596.00	      2.64386	    0.0880405	      4.97649	      2.63389	    0.0877086	      2.54018	     0.184598	      2.53061	    0.0842692	     0.978471	     0.187272	    0.0867402 
Trace102	   0.00689602	Ortho Z	      393.926	      616.138	      1596.00	      2.64605	    0.0881134	      1.33523	      2.64533	    0.0880895	      2.56955	     0.160843	      2.56885	    0.0855426	     0.987298	     0.157174	   -0.0232312 
Trace102	   0.00146690	Ortho Z	      393.509	      617.109	      1596.00	      2.78406	    0.0927091	      4.64338	      2.77492	    0.0924049	      2.71553	     0.105536	      2.70662	    0.0901303	     0.983891	     0.159393	   -0.0809482 
Trace102	  0.000810877	Ortho Z	      392.962	      618.060	      1596.00	      2.82424	    0.0940472	      5.49856	      2.81124	    0.0936144	      2.81718	     0.132809	      2.80421	    0.0933803	     0.983651	     0.152487	   -0.0958037 
Trace102	  0.000835541	Ortho Z	      392.280	      618.996	      1596.00	      2.76128	    0.0919505	      4.72134	      2.75191	    0.0916385	      2.98203	     0.119989	      2.97191	    0.0989647	     0.985197	     0.150881	   -0.0813724 
Trace102	   0.00250333	Ortho Z	      392.999	      620.132	      1596.00	      2.69510	    0.0897470	      3.30072	      2.69063	    0.0895981	      2.77211	     0.121047	      2.76751	    0.0921582	     0.986802	     0.153013	   -0.0530025 
Trace102	   0.00570481	Ortho Z	      392.112	      621.071	      1596.00	      2.81609	    0.0937758	      3.74398	      2.81008	    0.0935757	      2.88034	     0.124801	      2.87419	    0.0957106	     0.994270	    0.0849614	   -0.0648685 
Trace102	   0.00627244	Ortho Z	      392.812	      622.151	      1596.00	      2.65888	    0.0885408	      3.78634	      2.65308	    0.0883475	      2.67325	     0.140442	      2.66741	    0.0888248	     0.997772	   -0.0141239	   -0.0652079 
Trace102	   0.00453053	Ortho Z	      393.080	      623.126	      1596.00	      2.64625	    0.0881201	      5.87018	      2.63237	    0.0876580	      2.68015	     0.131726	      2.66609	    0.0887809	     0.993983	   -0.0406585	    -0.101710 
Trace102	   0.00351552	Ortho Z	      392.392	      624.155	      1596.00	      2.65372	    0.0883690	      6.58751	      2.63620	    0.0877856	      2.69390	    0.0815344	      2.67611	    0.0891146	     0.991930	   -0.0546904	    -0.114389 
Trace102	    0.0330740	Ortho Z	      392.444	      624.951	      1596.00	      2.71102	    0.0902770	      7.66503	      2.68680	    0.0894704	      2.62563	    0.0942867	      2.60217	    0.0866522	     0.959410	     0.248906	    -0.132586 
Trace102	   0.00140789	Ortho Z	      392.336	      625.909	      1596.00	      2.46032	    0.0819288	      8.68259	      2.43213	    0.0809899	      2.41498	     0.118301	      2.38730	    0.0794972	     0.941655	     0.306409	    -0.139278 
